,Oil,Oil,NZD/USD,NZD/USD,10-Yr Rate,10-Yr Rate,AIR.NZ,AIR.NZ
,PCT Change %,Factor,PCT Change %,Factor,PCT Change %,Factor,PCT Change %,Factor
2023-10-10,-0.567,BZ=F,0.976,NZDUSD=X,-2.96,^TNX,0.0,AIR.NZ
2023-10-11,-2.088,BZ=F,0.179,NZDUSD=X,-1.289,^TNX,0.0,AIR.NZ
2023-10-12,0.21,BZ=F,-0.371,NZDUSD=X,2.546,^TNX,-0.709,AIR.NZ
2023-10-13,5.686,BZ=F,-1.626,NZDUSD=X,-1.761,^TNX,-0.714,AIR.NZ
2023-10-16,-1.364,BZ=F,-0.253,NZDUSD=X,1.793,^TNX,0.719,AIR.NZ
2023-10-17,0.279,BZ=F,-0.086,NZDUSD=X,2.865,^TNX,-2.143,AIR.NZ
2023-10-18,1.78,BZ=F,-0.114,NZDUSD=X,1.176,^TNX,0.73,AIR.NZ
2023-10-19,0.962,BZ=F,-0.694,NZDUSD=X,1.713,^TNX,-2.174,AIR.NZ
2023-10-20,-0.238,BZ=F,-0.186,NZDUSD=X,-1.283,^TNX,0.741,AIR.NZ
2023-10-23,-2.528,BZ=F,-0.234,NZDUSD=X,-1.747,^TNX,,
2023-10-24,-1.959,BZ=F,0.374,NZDUSD=X,0.041,^TNX,-1.471,AIR.NZ
2023-10-25,2.339,BZ=F,-0.07,NZDUSD=X,2.335,^TNX,-0.746,AIR.NZ
2023-10-26,-2.441,BZ=F,-0.937,NZDUSD=X,-2.181,^TNX,-2.256,AIR.NZ
2023-10-27,2.9,BZ=F,0.634,NZDUSD=X,0.0,^TNX,0.0,AIR.NZ
2023-10-30,-3.349,BZ=F,-0.351,NZDUSD=X,0.619,^TNX,3.846,AIR.NZ
2023-10-31,-0.046,BZ=F,0.549,NZDUSD=X,0.0,^TNX,-0.741,AIR.NZ
2023-11-01,-3.18,BZ=F,-0.563,NZDUSD=X,-1.764,^TNX,0.746,AIR.NZ
2023-11-02,2.623,BZ=F,1.247,NZDUSD=X,-2.506,^TNX,0.741,AIR.NZ
2023-11-03,-2.257,BZ=F,0.272,NZDUSD=X,-2.377,^TNX,0.0,AIR.NZ
2023-11-06,0.342,BZ=F,1.701,NZDUSD=X,2.282,^TNX,-0.735,AIR.NZ
2023-11-07,-4.191,BZ=F,-0.552,NZDUSD=X,-1.952,^TNX,-2.222,AIR.NZ
2023-11-08,-2.536,BZ=F,-0.453,NZDUSD=X,-1.05,^TNX,-0.758,AIR.NZ
2023-11-09,0.591,BZ=F,-0.404,NZDUSD=X,2.366,^TNX,0.763,AIR.NZ
2023-11-10,1.775,BZ=F,-0.384,NZDUSD=X,-0.043,^TNX,-0.758,AIR.NZ
2023-11-13,1.339,BZ=F,0.083,NZDUSD=X,0.086,^TNX,0.0,AIR.NZ
2023-11-14,-0.061,BZ=F,-0.192,NZDUSD=X,-4.123,^TNX,0.763,AIR.NZ
2023-11-15,-1.564,BZ=F,2.067,NZDUSD=X,2.117,^TNX,1.515,AIR.NZ
2023-11-16,-4.632,BZ=F,0.406,NZDUSD=X,-1.985,^TNX,1.493,AIR.NZ
2023-11-17,4.12,BZ=F,-1.055,NZDUSD=X,-0.09,^TNX,-1.471,AIR.NZ
2023-11-20,2.121,BZ=F,0.518,NZDUSD=X,-0.428,^TNX,0.0,AIR.NZ
2023-11-21,0.158,BZ=F,0.727,NZDUSD=X,-0.09,^TNX,-1.493,AIR.NZ
2023-11-22,-0.594,BZ=F,0.238,NZDUSD=X,-0.045,^TNX,0.0,AIR.NZ
2023-11-23,-0.72,BZ=F,-0.543,NZDUSD=X,,,0.0,AIR.NZ
2023-11-24,-0.971,BZ=F,0.457,NZDUSD=X,1.268,^TNX,0.0,AIR.NZ
2023-11-27,-0.745,BZ=F,0.474,NZDUSD=X,-1.856,^TNX,0.0,AIR.NZ
2023-11-28,2.126,BZ=F,0.436,NZDUSD=X,-1.208,^TNX,-1.515,AIR.NZ
2023-11-29,1.738,BZ=F,0.688,NZDUSD=X,-1.499,^TNX,-0.769,AIR.NZ
2023-11-30,-0.325,BZ=F,0.161,NZDUSD=X,1.897,^TNX,3.876,AIR.NZ
2023-12-01,-4.769,BZ=F,0.029,NZDUSD=X,-2.895,^TNX,-0.746,AIR.NZ
2023-12-04,-1.078,BZ=F,0.937,NZDUSD=X,1.467,^TNX,-0.752,AIR.NZ
2023-12-05,-1.064,BZ=F,-0.811,NZDUSD=X,-2.729,^TNX,-0.758,AIR.NZ
2023-12-06,-3.756,BZ=F,-0.503,NZDUSD=X,-1.199,^TNX,0.763,AIR.NZ
2023-12-07,-0.336,BZ=F,0.106,NZDUSD=X,0.194,^TNX,0.0,AIR.NZ
2023-12-08,2.417,BZ=F,0.343,NZDUSD=X,2.809,^TNX,0.0,AIR.NZ
2023-12-11,0.251,BZ=F,-0.598,NZDUSD=X,-0.141,^TNX,-1.515,AIR.NZ
2023-12-12,-3.67,BZ=F,-0.029,NZDUSD=X,-0.778,^TNX,1.538,AIR.NZ
2023-12-13,1.393,BZ=F,0.238,NZDUSD=X,-4.113,^TNX,-3.03,AIR.NZ
2023-12-14,3.165,BZ=F,0.869,NZDUSD=X,-2.554,^TNX,0.781,AIR.NZ
2023-12-15,-0.078,BZ=F,0.363,NZDUSD=X,-0.051,^TNX,-1.55,AIR.NZ
2023-12-18,1.829,BZ=F,-0.055,NZDUSD=X,0.662,^TNX,-0.787,AIR.NZ
2023-12-19,1.642,BZ=F,0.063,NZDUSD=X,-0.809,^TNX,-2.381,AIR.NZ
2023-12-20,0.593,BZ=F,0.911,NZDUSD=X,-1.147,^TNX,0.0,AIR.NZ
2023-12-21,-0.389,BZ=F,-0.262,NZDUSD=X,0.438,^TNX,0.813,AIR.NZ
2023-12-22,-0.403,BZ=F,0.651,NZDUSD=X,0.18,^TNX,1.613,AIR.NZ
2023-12-26,2.529,BZ=F,-0.21,NZDUSD=X,-0.385,^TNX,,
2023-12-27,-1.752,BZ=F,0.357,NZDUSD=X,-2.496,^TNX,0.794,AIR.NZ
2023-12-28,-1.582,BZ=F,0.331,NZDUSD=X,1.61,^TNX,0.787,AIR.NZ
2023-12-29,-1.722,BZ=F,-0.23,NZDUSD=X,0.416,^TNX,-0.781,AIR.NZ
2024-01-02,-1.493,BZ=F,-0.07,NZDUSD=X,2.069,^TNX,,
2024-01-03,3.11,BZ=F,-1.034,NZDUSD=X,-0.988,^TNX,1.575,AIR.NZ
2024-01-04,-0.843,BZ=F,0.021,NZDUSD=X,2.15,^TNX,0.0,AIR.NZ
2024-01-05,1.508,BZ=F,-0.32,NZDUSD=X,1.278,^TNX,0.775,AIR.NZ
2024-01-08,-3.352,BZ=F,0.281,NZDUSD=X,-0.99,^TNX,-1.538,AIR.NZ
2024-01-09,1.931,BZ=F,0.048,NZDUSD=X,0.425,^TNX,0.781,AIR.NZ
2024-01-10,-1.018,BZ=F,-0.216,NZDUSD=X,0.274,^TNX,0.0,AIR.NZ
2024-01-11,0.794,BZ=F,-0.14,NZDUSD=X,-1.315,^TNX,-0.775,AIR.NZ
2024-01-12,1.137,BZ=F,0.204,NZDUSD=X,-0.679,^TNX,0.781,AIR.NZ
2024-01-16,0.0,BZ=F,-0.679,NZDUSD=X,2.937,^TNX,0.787,AIR.NZ
2024-01-17,-0.524,BZ=F,-0.804,NZDUSD=X,0.984,^TNX,0.781,AIR.NZ
2024-01-18,1.567,BZ=F,-0.448,NZDUSD=X,0.925,^TNX,-0.775,AIR.NZ
2024-01-19,-0.683,BZ=F,0.112,NZDUSD=X,0.048,^TNX,0.781,AIR.NZ
2024-01-22,1.909,BZ=F,-0.032,NZDUSD=X,-1.254,^TNX,0.775,AIR.NZ
2024-01-23,-0.637,BZ=F,-0.726,NZDUSD=X,1.172,^TNX,-0.769,AIR.NZ
2024-01-24,0.616,BZ=F,0.486,NZDUSD=X,0.869,^TNX,0.0,AIR.NZ
2024-01-25,2.986,BZ=F,0.085,NZDUSD=X,-1.101,^TNX,0.0,AIR.NZ
2024-01-26,1.359,BZ=F,0.005,NZDUSD=X,0.678,^TNX,0.0,AIR.NZ
2024-01-29,-1.376,BZ=F,-0.262,NZDUSD=X,-1.659,^TNX,0.775,AIR.NZ
2024-01-30,0.57,BZ=F,0.688,NZDUSD=X,-0.782,^TNX,-0.769,AIR.NZ
2024-01-31,-1.4,BZ=F,-0.049,NZDUSD=X,-2.267,^TNX,-1.55,AIR.NZ
2024-02-01,-3.684,BZ=F,-0.325,NZDUSD=X,-2.622,^TNX,0.787,AIR.NZ
2024-02-02,-1.741,BZ=F,0.553,NZDUSD=X,4.401,^TNX,0.0,AIR.NZ
2024-02-05,0.853,BZ=F,-1.321,NZDUSD=X,3.248,^TNX,0.0,AIR.NZ
2024-02-06,0.769,BZ=F,-0.188,NZDUSD=X,-1.777,^TNX,,
2024-02-07,0.789,BZ=F,0.772,NZDUSD=X,0.489,^TNX,0.0,AIR.NZ
2024-02-08,3.055,BZ=F,0.161,NZDUSD=X,1.46,^TNX,0.781,AIR.NZ
2024-02-09,0.686,BZ=F,-0.027,NZDUSD=X,0.408,^TNX,-0.775,AIR.NZ
2024-02-12,-0.231,BZ=F,0.652,NZDUSD=X,-0.358,^TNX,0.0,AIR.NZ
2024-02-13,0.939,BZ=F,-0.322,NZDUSD=X,3.452,^TNX,0.0,AIR.NZ
2024-02-14,-1.414,BZ=F,-1.144,NZDUSD=X,-1.135,^TNX,-0.781,AIR.NZ
2024-02-15,1.544,BZ=F,0.541,NZDUSD=X,-0.633,^TNX,1.575,AIR.NZ
2024-02-16,0.736,BZ=F,0.338,NZDUSD=X,1.297,^TNX,-0.775,AIR.NZ
2024-02-20,-1.354,BZ=F,0.101,NZDUSD=X,-0.466,^TNX,-1.613,AIR.NZ
2024-02-21,0.838,BZ=F,0.417,NZDUSD=X,1.17,^TNX,0.82,AIR.NZ
2024-02-22,0.771,BZ=F,0.197,NZDUSD=X,0.046,^TNX,-0.813,AIR.NZ
2024-02-23,-2.45,BZ=F,0.242,NZDUSD=X,-1.548,^TNX,-1.639,AIR.NZ
2024-02-26,1.115,BZ=F,-0.135,NZDUSD=X,0.915,^TNX,-0.833,AIR.NZ
2024-02-27,1.357,BZ=F,-0.32,NZDUSD=X,0.372,^TNX,0.0,AIR.NZ
2024-02-28,0.036,BZ=F,0.052,NZDUSD=X,-0.95,^TNX,-0.84,AIR.NZ
2024-02-29,-0.072,BZ=F,-1.186,NZDUSD=X,-0.515,^TNX,4.237,AIR.NZ
2024-03-01,-0.084,BZ=F,-0.185,NZDUSD=X,-1.693,^TNX,-1.626,AIR.NZ
2024-03-04,-0.898,BZ=F,0.296,NZDUSD=X,0.933,^TNX,0.0,AIR.NZ
2024-03-05,-0.918,BZ=F,-0.118,NZDUSD=X,-1.944,^TNX,0.0,AIR.NZ
2024-03-06,1.121,BZ=F,-0.144,NZDUSD=X,-0.798,^TNX,0.826,AIR.NZ
2024-03-07,0.0,BZ=F,0.659,NZDUSD=X,-0.292,^TNX,0.847,AIR.NZ
2024-03-08,-1.061,BZ=F,0.83,NZDUSD=X,-0.073,^TNX,0.84,AIR.NZ
2024-03-11,0.158,BZ=F,0.01,NZDUSD=X,0.367,^TNX,-0.833,AIR.NZ
2024-03-12,-0.353,BZ=F,-0.139,NZDUSD=X,1.243,^TNX,-0.84,AIR.NZ
2024-03-13,2.576,BZ=F,-0.343,NZDUSD=X,0.89,^TNX,0.0,AIR.NZ
2024-03-14,1.654,BZ=F,0.25,NZDUSD=X,2.529,^TNX,0.847,AIR.NZ
2024-03-15,-0.094,BZ=F,-0.652,NZDUSD=X,0.14,^TNX,1.681,AIR.NZ
2024-03-18,1.816,BZ=F,-0.617,NZDUSD=X,0.836,^TNX,-1.653,AIR.NZ
2024-03-19,0.564,BZ=F,-0.071,NZDUSD=X,-0.991,^TNX,0.84,AIR.NZ
2024-03-20,-1.637,BZ=F,-0.554,NZDUSD=X,-0.559,^TNX,-0.833,AIR.NZ
2024-03-21,-0.198,BZ=F,0.672,NZDUSD=X,-0.047,^TNX,0.84,AIR.NZ
2024-03-22,-0.408,BZ=F,-0.71,NZDUSD=X,-1.241,^TNX,0.0,AIR.NZ
2024-03-25,1.545,BZ=F,-0.929,NZDUSD=X,0.83,^TNX,-0.833,AIR.NZ
2024-03-26,-0.576,BZ=F,0.19,NZDUSD=X,-0.447,^TNX,0.84,AIR.NZ
2024-03-27,-0.186,BZ=F,0.1,NZDUSD=X,-0.897,^TNX,0.0,AIR.NZ
2024-03-28,1.615,BZ=F,-0.251,NZDUSD=X,0.238,^TNX,0.833,AIR.NZ
2024-04-01,-0.069,BZ=F,0.199,NZDUSD=X,2.924,^TNX,,
2024-04-02,1.716,BZ=F,-0.571,NZDUSD=X,0.832,^TNX,0.826,AIR.NZ
2024-04-03,0.484,BZ=F,0.285,NZDUSD=X,-0.229,^TNX,0.0,AIR.NZ
2024-04-04,1.455,BZ=F,0.759,NZDUSD=X,-1.056,^TNX,-0.82,AIR.NZ
2024-04-05,0.574,BZ=F,0.218,NZDUSD=X,1.601,^TNX,0.826,AIR.NZ
2024-04-08,-0.867,BZ=F,-0.387,NZDUSD=X,1.051,^TNX,-0.82,AIR.NZ
2024-04-09,-1.062,BZ=F,0.498,NZDUSD=X,-1.311,^TNX,0.0,AIR.NZ
2024-04-10,1.185,BZ=F,0.556,NZDUSD=X,4.443,^TNX,0.0,AIR.NZ
2024-04-11,-0.818,BZ=F,-1.538,NZDUSD=X,0.351,^TNX,0.0,AIR.NZ
2024-04-12,0.791,BZ=F,0.445,NZDUSD=X,-1.683,^TNX,0.0,AIR.NZ
2024-04-15,-0.387,BZ=F,-0.927,NZDUSD=X,2.867,^TNX,0.0,AIR.NZ
2024-04-16,-0.089,BZ=F,-0.72,NZDUSD=X,0.67,^TNX,-2.479,AIR.NZ
2024-04-17,-3.033,BZ=F,-0.181,NZDUSD=X,-1.588,^TNX,-0.847,AIR.NZ
2024-04-18,-0.206,BZ=F,0.355,NZDUSD=X,1.352,^TNX,0.0,AIR.NZ
2024-04-19,0.207,BZ=F,-0.161,NZDUSD=X,-0.689,^TNX,-2.564,AIR.NZ
2024-04-22,-0.332,BZ=F,-0.054,NZDUSD=X,0.173,^TNX,0.0,AIR.NZ
2024-04-23,1.632,BZ=F,0.354,NZDUSD=X,-0.541,^TNX,-1.754,AIR.NZ
2024-04-24,-0.452,BZ=F,0.265,NZDUSD=X,1.174,^TNX,-0.893,AIR.NZ
2024-04-25,1.125,BZ=F,-0.017,NZDUSD=X,1.161,^TNX,,
2024-04-26,0.55,BZ=F,0.379,NZDUSD=X,-0.786,^TNX,-1.802,AIR.NZ
2024-04-29,-1.229,BZ=F,-0.18,NZDUSD=X,-1.178,^TNX,0.917,AIR.NZ
2024-04-30,-0.611,BZ=F,0.402,NZDUSD=X,1.56,^TNX,0.0,AIR.NZ
2024-05-01,-5.031,BZ=F,-1.542,NZDUSD=X,-1.942,^TNX,-0.909,AIR.NZ
2024-05-02,0.276,BZ=F,0.86,NZDUSD=X,-0.522,^TNX,-0.917,AIR.NZ
2024-05-03,-0.849,BZ=F,0.57,NZDUSD=X,-1.553,^TNX,-0.926,AIR.NZ
2024-05-06,0.446,BZ=F,0.733,NZDUSD=X,-0.244,^TNX,-2.804,AIR.NZ
2024-05-07,-0.204,BZ=F,0.032,NZDUSD=X,-0.579,^TNX,0.0,AIR.NZ
2024-05-08,0.505,BZ=F,-0.205,NZDUSD=X,0.65,^TNX,5.769,AIR.NZ
2024-05-09,0.359,BZ=F,0.117,NZDUSD=X,-0.957,^TNX,0.909,AIR.NZ
2024-05-10,-1.299,BZ=F,0.533,NZDUSD=X,1.236,^TNX,0.0,AIR.NZ
2024-05-13,0.688,BZ=F,-0.293,NZDUSD=X,-0.511,^TNX,0.0,AIR.NZ
2024-05-14,-1.176,BZ=F,0.081,NZDUSD=X,-0.803,^TNX,-3.604,AIR.NZ
2024-05-15,0.449,BZ=F,0.33,NZDUSD=X,-2.002,^TNX,0.935,AIR.NZ
2024-05-16,0.628,BZ=F,1.445,NZDUSD=X,0.482,^TNX,-0.926,AIR.NZ
2024-05-17,0.853,BZ=F,-0.104,NZDUSD=X,0.982,^TNX,0.0,AIR.NZ
2024-05-20,-0.322,BZ=F,0.204,NZDUSD=X,0.385,^TNX,0.935,AIR.NZ
2024-05-21,-0.992,BZ=F,-0.466,NZDUSD=X,-0.518,^TNX,0.0,AIR.NZ
2024-05-22,-1.182,BZ=F,-0.234,NZDUSD=X,0.453,^TNX,-1.852,AIR.NZ
2024-05-23,-0.659,BZ=F,0.103,NZDUSD=X,0.925,^TNX,0.943,AIR.NZ
2024-05-24,0.934,BZ=F,-0.046,NZDUSD=X,-0.179,^TNX,-0.935,AIR.NZ
2024-05-28,2.557,BZ=F,0.5,NZDUSD=X,1.679,^TNX,0.952,AIR.NZ
2024-05-29,-0.736,BZ=F,-0.189,NZDUSD=X,1.805,^TNX,-0.943,AIR.NZ
2024-05-30,-2.081,BZ=F,-0.441,NZDUSD=X,-1.514,^TNX,-0.952,AIR.NZ
2024-05-31,-0.293,BZ=F,0.048,NZDUSD=X,-0.878,^TNX,3.846,AIR.NZ
2024-06-03,-3.994,BZ=F,0.524,NZDUSD=X,-2.481,^TNX,,
2024-06-04,-1.072,BZ=F,0.732,NZDUSD=X,-1.499,^TNX,-0.926,AIR.NZ
2024-06-05,1.148,BZ=F,-0.305,NZDUSD=X,-1.084,^TNX,-0.935,AIR.NZ
2024-06-06,1.862,BZ=F,0.349,NZDUSD=X,-0.187,^TNX,0.0,AIR.NZ
2024-06-07,-0.313,BZ=F,0.012,NZDUSD=X,3.48,^TNX,0.943,AIR.NZ
2024-06-10,2.524,BZ=F,-1.465,NZDUSD=X,0.88,^TNX,-0.935,AIR.NZ
2024-06-11,0.355,BZ=F,0.362,NZDUSD=X,-1.454,^TNX,0.0,AIR.NZ
2024-06-12,0.83,BZ=F,0.289,NZDUSD=X,-2.475,^TNX,1.887,AIR.NZ
2024-06-13,0.182,BZ=F,0.664,NZDUSD=X,-1.327,^TNX,0.926,AIR.NZ
2024-06-14,-0.157,BZ=F,-0.417,NZDUSD=X,-0.59,^TNX,0.0,AIR.NZ
2024-06-17,1.973,BZ=F,-0.383,NZDUSD=X,1.567,^TNX,0.0,AIR.NZ
2024-06-18,1.282,BZ=F,0.01,NZDUSD=X,-1.449,^TNX,-1.835,AIR.NZ
2024-06-20,0.445,BZ=F,-0.019,NZDUSD=X,0.877,^TNX,-0.935,AIR.NZ
2024-06-21,-0.548,BZ=F,-0.271,NZDUSD=X,0.071,^TNX,1.887,AIR.NZ
2024-06-24,0.903,BZ=F,-0.189,NZDUSD=X,-0.211,^TNX,0.0,AIR.NZ
2024-06-25,-1.163,BZ=F,0.152,NZDUSD=X,-0.235,^TNX,0.0,AIR.NZ
2024-06-26,0.282,BZ=F,-0.023,NZDUSD=X,1.84,^TNX,-1.852,AIR.NZ
2024-06-27,1.337,BZ=F,-0.634,NZDUSD=X,-0.649,^TNX,0.0,AIR.NZ
2024-06-28,0.023,BZ=F,0.072,NZDUSD=X,1.283,^TNX,,
2024-07-01,0.22,BZ=F,0.238,NZDUSD=X,3.131,^TNX,0.0,AIR.NZ
2024-07-02,-0.416,BZ=F,-0.564,NZDUSD=X,-0.96,^TNX,0.943,AIR.NZ
2024-07-03,1.276,BZ=F,0.287,NZDUSD=X,-1.826,^TNX,0.0,AIR.NZ
2024-07-05,-0.916,BZ=F,0.101,NZDUSD=X,-1.906,^TNX,0.943,AIR.NZ
2024-07-08,-0.913,BZ=F,0.453,NZDUSD=X,-0.07,^TNX,-1.869,AIR.NZ
2024-07-09,-1.271,BZ=F,-0.161,NZDUSD=X,0.726,^TNX,0.952,AIR.NZ
2024-07-10,0.496,BZ=F,-0.067,NZDUSD=X,-0.465,^TNX,0.943,AIR.NZ
2024-07-11,0.376,BZ=F,-0.639,NZDUSD=X,-2.033,^TNX,0.0,AIR.NZ
2024-07-12,-0.433,BZ=F,0.108,NZDUSD=X,-0.095,^TNX,0.935,AIR.NZ
2024-07-15,-0.212,BZ=F,0.015,NZDUSD=X,0.955,^TNX,0.926,AIR.NZ
2024-07-16,-1.32,BZ=F,-0.307,NZDUSD=X,-1.466,^TNX,0.0,AIR.NZ
2024-07-17,1.612,BZ=F,-0.127,NZDUSD=X,-0.504,^TNX,0.0,AIR.NZ
2024-07-18,0.035,BZ=F,0.19,NZDUSD=X,1.037,^TNX,1.835,AIR.NZ
2024-07-19,-2.914,BZ=F,-0.606,NZDUSD=X,1.194,^TNX,0.0,AIR.NZ
2024-07-22,-0.278,BZ=F,-0.324,NZDUSD=X,0.495,^TNX,2.703,AIR.NZ
2024-07-23,-1.687,BZ=F,-0.759,NZDUSD=X,-0.493,^TNX,1.754,AIR.NZ
2024-07-24,0.864,BZ=F,-0.428,NZDUSD=X,1.109,^TNX,4.31,AIR.NZ
2024-07-25,0.808,BZ=F,-0.43,NZDUSD=X,-0.7,^TNX,-0.826,AIR.NZ
2024-07-26,-1.505,BZ=F,-0.633,NZDUSD=X,-1.316,^TNX,-3.333,AIR.NZ
2024-07-29,-1.664,BZ=F,-0.014,NZDUSD=X,-0.524,^TNX,0.862,AIR.NZ
2024-07-30,-1.441,BZ=F,-0.199,NZDUSD=X,-0.838,^TNX,0.0,AIR.NZ
2024-07-31,2.658,BZ=F,0.42,NZDUSD=X,-0.821,^TNX,-0.855,AIR.NZ
2024-08-01,-1.487,BZ=F,0.844,NZDUSD=X,-3.237,^TNX,1.724,AIR.NZ
2024-08-02,-3.408,BZ=F,-0.262,NZDUSD=X,-4.628,^TNX,-0.847,AIR.NZ
2024-08-05,-0.664,BZ=F,0.182,NZDUSD=X,-0.185,^TNX,-3.419,AIR.NZ
2024-08-06,0.236,BZ=F,0.059,NZDUSD=X,2.721,^TNX,-0.885,AIR.NZ
2024-08-07,2.419,BZ=F,0.397,NZDUSD=X,2.058,^TNX,-1.786,AIR.NZ
2024-08-08,1.06,BZ=F,0.201,NZDUSD=X,0.731,^TNX,0.0,AIR.NZ
2024-08-09,0.632,BZ=F,0.35,NZDUSD=X,-1.376,^TNX,0.0,AIR.NZ
2024-08-12,3.314,BZ=F,-0.201,NZDUSD=X,-0.837,^TNX,0.909,AIR.NZ
2024-08-13,-1.956,BZ=F,0.475,NZDUSD=X,-1.458,^TNX,-0.901,AIR.NZ
2024-08-14,-1.153,BZ=F,0.926,NZDUSD=X,-0.831,^TNX,0.909,AIR.NZ
2024-08-15,1.605,BZ=F,-1.291,NZDUSD=X,2.775,^TNX,1.802,AIR.NZ
2024-08-16,-1.678,BZ=F,-0.33,NZDUSD=X,-0.866,^TNX,0.885,AIR.NZ
2024-08-19,-2.535,BZ=F,1.281,NZDUSD=X,-0.642,^TNX,0.0,AIR.NZ
2024-08-20,-0.592,BZ=F,0.994,NZDUSD=X,-1.267,^TNX,1.754,AIR.NZ
2024-08-21,-1.49,BZ=F,0.649,NZDUSD=X,-1.048,^TNX,-1.724,AIR.NZ
2024-08-22,1.538,BZ=F,0.083,NZDUSD=X,2.223,^TNX,-0.877,AIR.NZ
2024-08-23,2.331,BZ=F,-0.307,NZDUSD=X,-1.424,^TNX,0.0,AIR.NZ
2024-08-26,3.05,BZ=F,1.31,NZDUSD=X,0.289,^TNX,-0.885,AIR.NZ
2024-08-27,-2.309,BZ=F,-0.298,NZDUSD=X,0.393,^TNX,0.0,AIR.NZ
2024-08-28,-1.131,BZ=F,0.622,NZDUSD=X,0.209,^TNX,0.0,AIR.NZ
2024-08-29,1.64,BZ=F,0.054,NZDUSD=X,0.677,^TNX,-0.893,AIR.NZ
2024-08-30,-1.426,BZ=F,0.253,NZDUSD=X,1.138,^TNX,-1.802,AIR.NZ
2024-09-03,-6.409,BZ=F,-0.312,NZDUSD=X,-1.713,^TNX,0.901,AIR.NZ
2024-09-04,-1.424,BZ=F,-0.692,NZDUSD=X,-1.977,^TNX,-1.786,AIR.NZ
2024-09-05,-0.014,BZ=F,-0.011,NZDUSD=X,-0.982,^TNX,1.818,AIR.NZ
2024-09-06,-2.242,BZ=F,0.609,NZDUSD=X,-0.563,^TNX,-0.893,AIR.NZ
2024-09-09,1.098,BZ=F,-0.853,NZDUSD=X,-0.35,^TNX,-0.901,AIR.NZ
2024-09-10,-3.689,BZ=F,-0.47,NZDUSD=X,-1.38,^TNX,-0.909,AIR.NZ
2024-09-11,2.052,BZ=F,0.127,NZDUSD=X,0.192,^TNX,0.0,AIR.NZ
2024-09-12,1.926,BZ=F,-0.291,NZDUSD=X,0.739,^TNX,2.83,AIR.NZ
2024-09-13,-0.5,BZ=F,0.894,NZDUSD=X,-0.815,^TNX,0.0,AIR.NZ
2024-09-16,1.592,BZ=F,-0.37,NZDUSD=X,-0.795,^TNX,-1.835,AIR.NZ
2024-09-17,1.306,BZ=F,0.519,NZDUSD=X,0.58,^TNX,0.0,AIR.NZ
2024-09-18,-0.068,BZ=F,-0.034,NZDUSD=X,1.181,^TNX,0.0,AIR.NZ
2024-09-19,1.67,BZ=F,0.241,NZDUSD=X,1.493,^TNX,0.935,AIR.NZ
2024-09-20,-0.521,BZ=F,0.453,NZDUSD=X,-0.321,^TNX,-0.926,AIR.NZ
2024-09-23,-0.792,BZ=F,-0.013,NZDUSD=X,0.295,^TNX,0.0,AIR.NZ
2024-09-24,1.719,BZ=F,0.497,NZDUSD=X,-0.08,^TNX,-1.869,AIR.NZ
2024-09-25,-2.275,BZ=F,1.356,NZDUSD=X,1.204,^TNX,0.0,AIR.NZ
2024-09-26,-2.532,BZ=F,-1.495,NZDUSD=X,0.264,^TNX,1.905,AIR.NZ
2024-09-27,0.531,BZ=F,1.183,NZDUSD=X,-1.108,^TNX,-0.935,AIR.NZ
2024-09-30,-0.292,BZ=F,0.294,NZDUSD=X,1.414,^TNX,0.0,AIR.NZ
2024-10-01,2.494,BZ=F,-0.071,NZDUSD=X,-1.552,^TNX,0.943,AIR.NZ
2024-10-02,0.462,BZ=F,-0.982,NZDUSD=X,1.122,^TNX,-1.869,AIR.NZ
2024-10-03,5.034,BZ=F,-0.347,NZDUSD=X,1.717,^TNX,1.905,AIR.NZ
2024-10-04,0.554,BZ=F,-0.701,NZDUSD=X,3.403,^TNX,0.0,AIR.NZ
2024-10-07,3.69,BZ=F,-0.909,NZDUSD=X,1.13,^TNX,0.0,AIR.NZ
2024-10-08,-4.634,BZ=F,-0.524,NZDUSD=X,0.174,^TNX,-0.935,AIR.NZ
2024-10-09,-0.777,BZ=F,0.047,NZDUSD=X,0.843,^TNX,1.887,AIR.NZ
2024-10-10,3.682,BZ=F,-0.987,NZDUSD=X,0.713,^TNX,-1.852,AIR.NZ
2024-10-11,-0.453,BZ=F,0.413,NZDUSD=X,-0.562,^TNX,0.943,AIR.NZ
2024-10-14,-1.999,BZ=F,-0.071,NZDUSD=X,0.614,^TNX,0.935,AIR.NZ
2024-10-15,-4.144,BZ=F,-0.034,NZDUSD=X,-1.464,^TNX,-0.926,AIR.NZ
2024-10-16,-0.04,BZ=F,-0.547,NZDUSD=X,-0.545,^TNX,-0.935,AIR.NZ
2024-10-17,0.31,BZ=F,0.039,NZDUSD=X,1.992,^TNX,1.887,AIR.NZ
2024-10-18,-1.867,BZ=F,0.033,NZDUSD=X,-0.562,^TNX,-0.926,AIR.NZ
2024-10-21,1.684,BZ=F,0.264,NZDUSD=X,2.676,^TNX,0.935,AIR.NZ
2024-10-22,2.356,BZ=F,-0.879,NZDUSD=X,0.526,^TNX,0.0,AIR.NZ
2024-10-23,-1.42,BZ=F,0.374,NZDUSD=X,0.904,^TNX,0.0,AIR.NZ
2024-10-24,-0.774,BZ=F,-0.655,NZDUSD=X,-0.99,^TNX,0.0,AIR.NZ
